specObjID,plateid,mjd,fiberid,ra,dec,z,sn_median,lgm_tot_p50
3.76205e+17,334.0,51993.0,560.0,187.4891,-2.3838630000000003,0.08097437,14.92046,10.22895
2.81709e+18,2502.0,54180.0,326.0,172.0827,20.28983,0.13452809999999998,12.57347,10.6059
2.01317e+18,1788.0,54468.0,213.0,144.6234,63.30373,0.09194666,18.29974,10.72283
1.46938e+18,1305.0,52757.0,310.0,145.2443,9.549259,0.09261524,6.98182,10.41999
8.43443e+17,749.0,52226.0,523.0,358.4738,16.00477,0.07331230000000001,23.39634,10.49845
2.04466e+18,1816.0,53919.0,77.0,227.9639,7.060103,0.09933455,18.00029,10.88278
1.8635e+18,1655.0,53523.0,476.0,239.6109,26.33929,0.08512512,14.68876,10.50816
8.67056e+17,770.0,52282.0,410.0,149.8321,61.08199000000001,0.04565877,19.21653,9.568653
2.3847e+18,2118.0,53820.0,165.0,208.7556,26.93422,0.06398962,8.854723,9.51384
8.50205e+17,755.0,52235.0,549.0,116.4745,32.94875,0.1215406,13.22884,7.659542
3.08723e+18,2742.0,54233.0,48.0,207.5125,15.24019,0.05261972,17.77101,8.895045
2.4366e+18,2164.0,53886.0,544.0,233.9011,19.43543,0.1313481,10.45609,10.37152
2.55919e+18,2273.0,53709.0,84.0,127.242,17.72833,0.1012619,9.573102,10.30704
2.07618e+18,1844.0,54138.0,80.0,226.9305,29.93852,0.1592502,15.87109,10.97832
1.34328e+18,1193.0,52652.0,312.0,136.7781,4.784406,0.1191807,5.630292,9.821404
6.39632e+17,568.0,52254.0,439.0,140.7992,3.744567,0.08671720000000001,9.104674,9.831727
5.77708e+17,513.0,51989.0,443.0,174.3304,3.359944,0.1070031,8.142713,10.35489
2.23726e+18,1987.0,53765.0,342.0,191.0708,34.24895,0.04161219,13.03221,9.893835
2.24183e+18,1991.0,53446.0,597.0,179.4055,32.08748,0.09341042,10.62506,10.44506
8.60236e+17,764.0,52238.0,175.0,134.1895,47.60246,0.09195923,13.60184,9.972355
1.9411e+18,1724.0,53859.0,174.0,235.3555,7.998067,0.07185598,5.1758510000000015,7.746306
2.58182e+18,2293.0,53730.0,493.0,142.9813,23.47017,0.07111792,9.928711,10.10672
2.17197e+18,1929.0,53349.0,395.0,127.7266,22.73991,0.07665528,9.196262,10.10977
9.44694e+17,839.0,52373.0,232.0,176.1227,4.7793,0.10364560000000002,16.48189,10.60189
2.99731e+18,2662.0,54505.0,590.0,196.3746,24.83163,0.13578959999999998,15.73971,10.42508
4.94378e+17,439.0,51877.0,392.0,121.2702,45.01848,0.130909,11.74853,9.859151
2.64149e+18,2346.0,53734.0,469.0,154.023,24.86389,0.17042120000000002,11.02886,10.83716
1.03825e+18,922.0,52426.0,603.0,227.5981,-1.304024,0.114015,9.952215,10.65958
3.32261e+18,2951.0,54592.0,274.0,237.9061,4.189005,0.1301826,8.049452,10.40353
2.98265e+18,2649.0,54212.0,520.0,194.1493,22.49445,0.08680611,17.03439,10.05056
2.38588e+18,2119.0,53792.0,345.0,208.5609,25.35097,0.05812203,8.042767,9.843344
3.12557e+18,2776.0,54554.0,275.0,220.0419,18.64028,0.09846464,10.93263,10.41197
1.31297e+18,1166.0,52751.0,620.0,232.4977,50.87157,0.1418701,9.87132,10.51168
1.55152e+18,1378.0,53061.0,121.0,209.2229,38.93343,0.1360215,15.81965,10.864
1.44911e+18,1287.0,52728.0,297.0,214.8295,44.82644000000001,0.1389427,5.299126,10.47064
1.9963e+18,1773.0,53112.0,303.0,198.1023,13.88026,0.06892771,11.15686,10.30229
2.90612e+18,2581.0,54085.0,634.0,146.5882,15.96348,0.1277793,14.12836,10.4134
7.28583e+17,647.0,52553.0,458.0,354.2842,-8.803855,0.07389775,18.43444,10.13957
2.34989e+18,2087.0,53415.0,489.0,139.1553,26.12624,0.1513928,10.09226,10.15113
1.88368e+18,1673.0,53462.0,167.0,216.8402,47.38105,0.07298212,12.72919,10.09401
5.08922e+17,452.0,51911.0,56.0,143.7946,57.17459,0.08623919999999999,14.56533,10.28165
2.07055e+18,1839.0,53471.0,60.0,213.6257,33.35285,0.15285,13.76335,10.57436
1.1688e+18,1038.0,52673.0,421.0,191.4657,55.08595,0.08183348,12.34211,10.39913
2.25407e+18,2002.0,53471.0,64.0,201.0443,28.72734,0.13996860000000005,7.408223,10.24672
2.29014e+18,2034.0,53466.0,216.0,166.8201,34.18219000000001,0.1207121,11.16547,10.33247
1.9861e+18,1764.0,53467.0,59.0,181.8151,14.03431,0.1051967,12.0039,10.32881
1.42891e+18,1269.0,52937.0,521.0,131.0475,31.30945,0.04712169,10.4209,9.632082
2.02336e+18,1797.0,54507.0,435.0,198.6966,7.771739,0.09322525,14.025520000000002,10.38463
1.62922e+18,1447.0,53120.0,153.0,178.9884,42.36916,0.02408973,17.10305,8.494764
9.89822e+17,879.0,52365.0,566.0,172.9858,52.42765,0.1006796,12.11096,10.12434
3.37856e+17,300.0,51666.0,312.0,206.1221,-0.03241923,0.08882052,9.301272,10.38874
1.91069e+18,1697.0,53142.0,152.0,198.9849,11.76837,0.1034576,9.219036,10.10093
2.98941e+18,2655.0,54184.0,534.0,180.1883,25.62699,0.1007352,14.39182,9.674547
4.74125e+17,421.0,51821.0,440.0,14.86744,14.98466,0.1230239,8.735996,10.33775
2.72246e+18,2418.0,53794.0,110.0,120.9991,10.66702,0.09133694,12.04725,9.986118
2.08533e+18,1852.0,53534.0,592.0,242.8602,22.90976,0.1241241,15.79636,9.701737
1.33761e+18,1188.0,52650.0,147.0,131.2165,4.306813,0.1013006,14.85798,10.32664
2.57949e+18,2291.0,53714.0,188.0,139.9743,24.06498,0.1658317,11.01592,10.49861
2.74502e+18,2438.0,54056.0,274.0,138.1501,14.59786,0.09558296,10.47121,9.738276
2.51881e+18,2237.0,53828.0,634.0,191.827,30.0866,0.1380908,9.149799,10.55332
1.88479e+18,1674.0,53464.0,126.0,219.2262,46.33145,0.07248878,13.89153,9.231458
1.42554e+18,1266.0,52709.0,545.0,124.9078,26.67524,0.108753,16.1795,10.37782
3.28856e+17,292.0,51609.0,338.0,191.4852,0.6190777,0.08956727,10.20368,10.22785
3.13797e+18,2787.0,54552.0,304.0,215.5579,20.852120000000006,0.07585548,11.35182,10.05296
2.84634e+18,2528.0,54571.0,221.0,243.2467,11.21997,0.07264922,7.557374,9.617977
2.10785e+18,1872.0,53386.0,618.0,125.4848,57.34719000000001,0.06763771,7.656492,9.787014
1.8949e+18,1683.0,53436.0,27.0,244.8156,34.10528,0.07283039,10.79161,9.51469
9.14317e+17,812.0,52352.0,312.0,237.0934,48.24744000000001,0.08009806,4.927471,9.631761
1.60344e+18,1424.0,52912.0,578.0,253.2253,24.46806,0.04733845,23.0096,9.972216
1.0787e+18,958.0,52410.0,318.0,195.6261,58.77819,0.15190320000000002,7.934549,10.81872
2.79111e+18,2479.0,54174.0,27.0,162.5082,17.815170000000006,0.1548605,12.51692,11.00604
1.00883e+18,896.0,52592.0,68.0,132.7816,42.68214,0.0931461,29.55169,11.13144
1.43119e+18,1271.0,52974.0,605.0,135.1875,32.985859999999995,0.06353752,12.95259,10.01376
1.13384e+18,1007.0,52706.0,229.0,152.3672,49.94116,0.1615934,8.221741,10.57544
1.30959e+18,1163.0,52669.0,601.0,223.1645,55.08259,0.07465724,9.431734,10.00842
1.6259e+18,1444.0,53054.0,375.0,174.6278,48.14856,0.07392887,7.680972,10.03078
1.79022e+18,1590.0,52974.0,156.0,135.1032,30.46072,0.0840878,9.79622,10.15902
8.60198e+17,764.0,52238.0,37.0,136.1155,47.63071,0.08313669,15.05464,10.15716
4.989e+17,443.0,51873.0,458.0,126.5927,49.04942,0.07716657,14.5356,10.00392
3.11552e+18,2767.0,54243.0,576.0,231.642,15.44512,0.09597895,17.240170000000006,10.71142
9.4359e+17,838.0,52378.0,312.0,173.4434,4.982851,0.1229852,9.08423,9.599844
8.27712e+17,735.0,52519.0,639.0,333.5251,12.71003,0.1299579,14.51737,9.840315
1.62922e+18,1447.0,53120.0,171.0,178.8688,42.51656,0.1419984,15.51529,9.954561
2.82946e+18,2513.0,54141.0,264.0,177.592,22.10875,0.1078752,14.04021,9.61499
9.48108e+17,842.0,52376.0,366.0,180.7202,6.182652,0.166674,14.76022,9.529017
8.47977e+17,753.0,52233.0,633.0,6.871542,15.47169,0.06303848,19.63104,10.4081
2.08523e+18,1852.0,53534.0,243.0,242.0629,21.7655,0.04106425,8.786941,8.857911
2.41511e+18,2145.0,54212.0,185.0,223.3048,25.90654,0.03514034,11.64512,9.480853
1.06511e+18,946.0,52407.0,48.0,154.9072,55.20432,0.16172879999999998,10.26537,10.82365
2.10207e+18,1867.0,53317.0,68.0,115.2471,45.99418,0.1197751,5.195182,10.45676
1.34438e+18,1194.0,52703.0,186.0,138.2351,6.382308,0.14180620000000002,9.1739,10.13064
2.03121e+18,1804.0,53886.0,325.0,205.1118,9.802125,0.08271357,13.9885,10.30024
2.23266e+18,1983.0,53442.0,11.0,165.5425,33.63179,0.1181085,11.55841,10.41522
2.55032e+18,2265.0,53674.0,588.0,120.9353,12.82214,0.07899102,15.22876,10.38366
6.01364e+17,534.0,51997.0,485.0,215.3575,2.3694490000000004,0.07516433,19.22878,10.15599
1.44794e+18,1286.0,52725.0,118.0,212.9409,46.52554,0.06897669,9.711225,9.397372
8.38927e+17,745.0,52258.0,480.0,350.5946,14.84118,0.08485834,10.37485,9.723062
1.84889e+18,1642.0,53115.0,573.0,211.4164,37.7089,0.03627739,13.48059,9.936404
5.8112e+17,516.0,52017.0,566.0,180.6752,3.490669,0.08727475,8.839192,10.02358
3.78371e+17,336.0,51999.0,250.0,190.9588,-3.673599,0.05828223,21.25322,10.43348
1.36925e+18,1216.0,52709.0,556.0,148.4442,40.99934,0.044318800000000005,12.68886,9.752096
2.35994e+18,2096.0,53446.0,185.0,158.5074,35.32134,0.06163132,11.09198,10.07167
1.38831e+18,1233.0,52734.0,280.0,188.6663,9.691991,0.05978031,10.57061,10.23914
2.36332e+18,2099.0,53469.0,211.0,179.43099999999995,33.32545,0.05160101,18.23679,10.22861
1.61121e+18,1431.0,52992.0,177.0,159.5837,44.66927,0.04785225,19.751,9.835464
1.93432e+18,1718.0,53850.0,72.0,227.7586,10.46751,0.05612579,14.90927,9.926127
6.22635e+17,553.0,51999.0,44.0,138.5711,52.32042,0.06500258,13.61026,9.850846
1.58646e+18,1409.0,52824.0,238.0,248.0421,25.88016,0.06529231,15.80094,10.5191
7.5221e+17,668.0,52162.0,397.0,34.05482,-8.590302000000001,0.06921266,9.932426,10.03664
6.54172e+17,581.0,52356.0,87.0,167.3995,3.612707,0.05169987,8.287694,9.675134
2.99051e+18,2656.0,54484.0,430.0,181.7245,25.47915,0.07498415,19.54465,10.33344
3.34169e+18,2968.0,54585.0,66.0,243.9867,18.14643,0.03703885,6.059094,9.292431
1.98273e+18,1761.0,53376.0,83.0,176.4686,13.99762,0.07968199,8.726689,9.478057000000002
3.13906e+18,2788.0,54553.0,184.0,218.5283,20.65724,0.07503655,24.31397,10.51985
1.10458e+18,981.0,52435.0,278.0,309.4489,-0.7704087,0.1193421,7.9407429999999986,10.69028
2.10661e+18,1871.0,53384.0,201.0,121.9985,53.9095,0.03773039,5.683263,8.180396
8.12967e+17,722.0,52224.0,246.0,339.1732,-9.890402,0.06221458,10.33472,10.1012
1.60892e+18,1429.0,52990.0,45.0,158.3364,43.21307,0.1356624,9.089503,10.31344
2.08744e+18,1854.0,53566.0,69.0,247.45,19.82822,0.192709,9.209336,10.87356
1.77568e+18,1577.0,53495.0,503.0,243.2652,28.21899,0.1276216,15.18097,10.45308
1.33309e+18,1184.0,52641.0,81.0,124.0163,3.309,0.06729233,6.804034,9.869847
3.00058e+18,2665.0,54232.0,208.0,202.7602,23.04953,0.1427931,12.91468,10.35237
3.3429e+18,2969.0,54586.0,366.0,244.0806,18.51123,0.1414896,7.892889,10.57555
1.30943e+18,1163.0,52669.0,17.0,223.7618,53.35759,0.1416042,8.223701,10.58617
3.10415e+18,2757.0,54509.0,165.0,210.5812,17.49624,0.13760160000000002,15.71165,10.49529
3.11438e+18,2766.0,54242.0,503.0,228.6069,15.61678,0.1423757,9.656243,10.66081
1.37592e+18,1222.0,52763.0,257.0,169.0448,8.756035,0.07592571,12.84472,10.11064
3.92946e+17,349.0,51699.0,25.0,256.7823,63.4224,0.1524306,13.47685,10.59465
4.9315e+17,438.0,51884.0,21.0,123.0314,46.66512,0.1293546,11.09088,10.04084
2.39715e+18,2129.0,54243.0,409.0,214.7532,31.77951,0.11043039999999997,8.95078,10.21663
1.51334e+18,1344.0,52792.0,472.0,203.3004,43.75751,0.14133389999999998,5.780088,10.33341
3.32821e+18,2956.0,54525.0,164.0,148.7545,46.01767,0.1014404,9.822509,10.12137
1.64391e+18,1460.0,53138.0,359.0,197.1783,42.56049,0.07922904,8.259682000000002,10.02174
1.90519e+18,1692.0,53473.0,608.0,254.9281,26.94871,0.03614482,8.987131,8.928058
1.09e+18,968.0,52412.0,473.0,178.8257,49.91719000000001,0.05940198,11.32699,10.10089
2.04929e+18,1820.0,54208.0,558.0,234.2526,6.773136999999998,0.11386480000000003,17.57793,10.34036
4.80779e+17,427.0,51900.0,70.0,31.19985,13.2106,0.06148828,4.739456,9.740891
1.49072e+18,1324.0,53088.0,104.0,212.5826,54.21532,0.06724404,8.51477,9.856992
2.02902e+18,1802.0,53885.0,556.0,204.5271,9.855449,0.1071677,8.063251,10.11979
2.23837e+18,1988.0,53469.0,307.0,165.1911,37.80735,0.150198,11.36366,10.91421
2.03917e+18,1811.0,53533.0,583.0,216.4432,8.825846,0.08275796,8.47621,10.13289
3.4695e+17,308.0,51662.0,627.0,223.0437,0.1756838,0.1465453,13.07313,10.73717
7.35312e+17,653.0,52145.0,360.0,4.6655120000000005,-9.945651,0.07466502,11.17558,10.01506
6.20478e+17,551.0,51993.0,390.0,133.6326,51.44986,0.07285944,8.978692,9.755345
3.13355e+18,2783.0,54524.0,606.0,209.396,24.03456,0.138492,13.2522,10.51602
1.5121e+18,1343.0,52790.0,60.0,253.6821,30.346120000000006,0.06105316,16.11301,10.28168
3.26538e+17,290.0,51941.0,98.0,189.2653,-0.9423402,0.07219684,11.61235,10.11099
8.09572e+17,719.0,52203.0,181.0,333.8956,-9.118725,0.1612867,5.459727,10.4903
2.22943e+18,1980.0,53433.0,529.0,169.3233,39.54081,0.1210338,17.27042,10.53844
2.0684e+18,1837.0,53494.0,457.0,240.9763,6.007164,0.1383132,11.84579,10.38461
1.44574e+18,1284.0,52736.0,297.0,205.0853,47.12211,0.06054338,10.20895,10.26343
1.80371e+18,1602.0,53117.0,49.0,164.0646,10.74066,0.1177218,8.715997,10.15292
1.1249e+18,999.0,52636.0,474.0,157.9595,6.766404,0.15503920000000002,15.7192,10.42303
2.42635e+18,2155.0,53820.0,117.0,228.7016,23.7239,0.1566462,8.673017,10.8426
2.66058e+18,2363.0,53763.0,288.0,148.1515,20.00719,0.07741466,14.47882,10.06014
5.52986e+17,491.0,51942.0,615.0,173.0691,67.53256,0.05358149,20.61332,9.671095
1.97384e+18,1753.0,53383.0,482.0,171.0717,15.22176,0.1203277,12.05163,10.36471
2.38701e+18,2120.0,53852.0,370.0,209.7569,28.119940000000003,0.0696048,21.77993,10.30271
1.19349e+18,1060.0,52636.0,118.0,118.6557,29.25992,0.06325153,11.4843,9.382208
1.93206e+18,1716.0,53827.0,72.0,225.3277,11.05402,0.09709407,9.376678,9.607661
1.62245e+18,1441.0,53083.0,115.0,171.3645,46.3379,0.04867325,12.31796,9.35588
5.85555e+17,520.0,52288.0,317.0,186.9726,1.856872,0.0925718,17.44371,9.703103
3.31929e+18,2948.0,54553.0,511.0,249.121,28.00752,0.09493613,13.78268,10.4159
2.9387e+18,2610.0,54476.0,355.0,183.0365,19.90839,0.06807984,26.06717,10.61894
1.55384e+18,1380.0,53084.0,369.0,213.6203,39.66789,0.1477318,6.865895,10.60839
2.63695e+18,2342.0,53742.0,341.0,146.9072,27.63096,0.1090683,10.80891,10.39731
2.39488e+18,2127.0,53859.0,313.0,212.6116,26.39725,0.06580329,14.0421,9.815948
1.32418e+18,1176.0,52791.0,450.0,253.6941,33.26648,0.06876328,10.25271,9.248312
1.82514e+18,1621.0,53383.0,198.0,176.2291,7.257757000000002,0.07908811,12.84183,10.30536
1.80488e+18,1603.0,53119.0,219.0,165.2466,11.12106,0.1259484,10.68254,10.70662
1.47054e+18,1306.0,52996.0,435.0,147.7694,10.58102,0.107504,6.758292,9.855255
3.09743e+18,2751.0,54243.0,278.0,224.6406,13.00653,0.05908563,16.94087,10.00328
2.97587e+18,2643.0,54208.0,421.0,179.8083,22.75671,0.1789023,7.991426,11.10516
2.04474e+18,1816.0,53919.0,402.0,226.8258,8.244926,0.08420971,12.34492,10.24493
1.18677e+18,1054.0,52516.0,267.0,238.0115,39.75361,0.07680093,14.53718,10.16253
2.84638e+18,2528.0,54571.0,391.0,243.0326,11.39743,0.1027192,16.736729999999998,10.63566
1.90735e+18,1694.0,53472.0,276.0,190.5442,12.0894,0.09558218,9.958159,10.21837
1.18574e+18,1053.0,52468.0,619.0,237.051,42.58524,0.1015428,13.87734,10.36339
1.08213e+18,961.0,52615.0,513.0,157.3713,47.08028,0.06239731,9.158055,10.16254
1.43229e+18,1272.0,52989.0,542.0,136.8928,33.82077,0.06004316,14.30471,9.199029
2.42744e+18,2156.0,54525.0,7.0,230.1488,19.61676,0.08938383,13.86774,10.4573
1.39167e+18,1236.0,52751.0,192.0,150.8551,8.149223,0.07856587,11.87629,9.606608
5.78857e+17,514.0,51994.0,526.0,176.4936,3.106255,0.1279978,8.190691000000001,10.53842
2.83393e+18,2517.0,54567.0,139.0,235.5966,12.91698,0.112258,13.81402,9.815745
2.50861e+18,2228.0,53818.0,367.0,181.4898,30.831390000000006,0.05119767,7.693022,9.294144
2.38369e+18,2117.0,54115.0,566.0,209.4946,33.10126,0.1400244,20.74068,10.86392
2.0177e+18,1792.0,54270.0,326.0,192.7498,8.337856,0.0953974,6.938414,9.908564
1.13154e+18,1005.0,52703.0,49.0,147.9308,47.62072,0.07394045,6.333807,9.952775
1.39275e+18,1237.0,52762.0,47.0,153.84799999999996,7.758441,0.1206644,8.938884,10.44816
2.2711e+18,2017.0,53474.0,582.0,206.6929,28.63745,0.1128264,9.274677,10.43252
1.32295e+18,1175.0,52791.0,54.0,253.3331,33.51995,0.09242481,7.488394,10.26227
8.14187e+17,723.0,52201.0,588.0,342.6674,-8.725832,0.09342189,7.4217520000000015,10.10512
1.43895e+18,1278.0,52735.0,169.0,189.7876,49.77335,0.07244685,6.893796000000001,9.794033
2.67522e+18,2376.0,53770.0,298.0,157.5111,19.74336,0.06485043,4.66608,9.725071
1.52114e+18,1351.0,52790.0,182.0,223.6433,37.63235,0.03117117,16.163520000000002,9.784319
1.30492e+18,1159.0,52669.0,1.0,212.329,56.05273,0.12784120000000002,5.359278,10.15135
2.23058e+18,1981.0,53463.0,624.0,163.9935,30.376040000000003,0.1057986,10.95485,10.46942
2.84306e+18,2525.0,54569.0,598.0,242.2101,13.02628,0.1446936,8.742624000000001,10.43528
1.89154e+18,1680.0,53171.0,109.0,236.5434,39.19503,0.09628354,12.7149,9.817575
2.97815e+18,2645.0,54477.0,543.0,184.6779,22.58299,0.08279658,8.353367,9.507341
3.46918e+17,308.0,51662.0,514.0,222.05900000000003,0.2583534,0.1467435,11.37091,10.15559
1.22841e+18,1091.0,52902.0,192.0,359.8719,-0.89331,0.1765096,8.454735000000001,10.6777
1.89727e+18,1685.0,53463.0,456.0,247.485,31.46205,0.1272422,6.911622,10.54854
1.64956e+18,1465.0,53082.0,440.0,205.3457,45.77172,0.14674920000000002,7.426139999999998,10.03011
2.52427e+18,2242.0,54153.0,15.0,197.7017,26.22578,0.1284243,8.670354,10.36408
6.65463e+17,591.0,52022.0,204.0,229.0892,3.452203,0.1771429,10.8371,12.00604
1.59783e+18,1419.0,53144.0,635.0,243.4538,33.065090000000005,0.07241186,9.629985,9.537304
2.85091e+18,2532.0,54589.0,488.0,247.1814,9.457973,0.1464776,13.76038,10.81468
2.90939e+18,2584.0,54153.0,247.0,148.7705,13.17287,0.1326654,5.351832,10.37293
1.37599e+18,1222.0,52763.0,507.0,170.1073,10.14486,0.06764243,6.045613,10.16136
2.11563e+18,1879.0,54478.0,233.0,147.8844,68.52341,0.1258803,18.33072,11.3623
4.83025e+17,429.0,51820.0,49.0,27.28609,12.82012,0.1100463,12.5773,9.927132
1.86e+18,1652.0,53555.0,47.0,233.8811,28.0023,0.07323474,5.206135,9.883204
8.77167e+17,779.0,52342.0,330.0,181.8777,63.58277,0.09628489,12.94194,10.49976
1.60345e+18,1424.0,52912.0,612.0,253.3312,24.29803,0.0885947,11.54892,10.29072
2.81365e+18,2499.0,54176.0,88.0,172.479,16.067870000000006,0.07992273,10.29273,10.45714
2.727e+18,2422.0,54096.0,264.0,124.6667,12.5461,0.080487,13.34854,10.68943
2.18988e+18,1945.0,53387.0,27.0,148.1243,33.08814,0.08347718,14.02977,9.466619
1.56847e+18,1393.0,52824.0,321.0,241.0324,27.30678,0.08990264,6.457684,10.17603
3.35598e+17,298.0,51955.0,289.0,202.5813,-1.142234,0.087047,12.00544,9.97963
1.64607e+18,1462.0,53112.0,3.0,201.5701,40.25686,0.146839,10.34612,10.27798
1.36347e+18,1211.0,52964.0,10.0,135.5199,34.303290000000004,0.12639389999999998,9.354485,10.46512
8.80456e+17,782.0,52320.0,9.0,195.6788,61.56016,0.12110839999999998,13.80848,10.95635
8.73834e+17,776.0,52319.0,494.0,173.8839,62.31588000000001,0.1207228,16.74569,9.680033
5.82093e+17,517.0,52024.0,9.0,182.9038,1.401071,0.1113761,15.0576,10.75843
1.08322e+18,962.0,52620.0,373.0,159.2804,48.10312,0.1520533,12.67436,10.65557
8.95245e+17,795.0,52378.0,564.0,234.498,52.44423000000001,0.1082772,9.716285,10.44893
3.49107e+17,310.0,51990.0,285.0,225.0262,-0.999109,0.07269808,6.4504730000000015,9.646534
6.58823e+17,585.0,52027.0,623.0,218.8505,4.576239,0.06018217,9.727209,10.02132
1.09227e+18,970.0,52413.0,544.0,184.9897,50.34507,0.09829016,15.19804,10.4506
2.99053e+18,2656.0,54484.0,524.0,182.2817,25.9981,0.09711711,24.91315,11.55052
2.1877e+18,1943.0,53386.0,293.0,143.0656,32.32439,0.06100413,14.77658,9.846889
2.90724e+18,2582.0,54139.0,608.0,147.8238,14.79062,0.06581198,5.999763,9.824615
8.23074e+17,731.0,52460.0,148.0,323.9846,10.65841,0.07826475,11.7394,9.934258
3.32381e+18,2952.0,54559.0,557.0,230.061,2.071173,0.1247962,10.97532,10.53865
1.6281e+18,1446.0,53080.0,170.0,178.8211,46.79448,0.05448107,12.3405,9.667751
2.81375e+18,2499.0,54176.0,466.0,171.7466,17.38221,0.1293351,8.053206,9.844249
2.99949e+18,2664.0,54524.0,353.0,199.696,24.84876,0.07813795,17.7559,9.399752
3.14253e+18,2791.0,54556.0,531.0,224.4604,20.5453,0.1290221,7.0469990000000005,10.34088
8.7151e+17,774.0,52286.0,231.0,165.0137,61.12804000000001,0.1137974,14.24316,10.14961
2.49403e+18,2215.0,53793.0,583.0,170.0193,29.34871,0.06139326,9.159011,9.974757
2.66067e+18,2363.0,53763.0,627.0,150.0084,21.11736,0.06617725,19.156,10.34227
2.00427e+18,1780.0,53090.0,598.0,123.3144,51.12806,0.1114471,7.461264,10.1441
2.40167e+18,2133.0,53917.0,458.0,217.2765,31.45718,0.08545152,6.932299,10.00764
2.66742e+18,2369.0,53733.0,592.0,146.1517,18.06307,0.05099537,14.41745,9.150763
2.5548e+18,2269.0,53711.0,477.0,123.4181,16.86056,0.04311908,19.65541,9.542494
8.32158e+17,739.0,52520.0,429.0,339.3934,14.32226,0.08690577,8.546225,9.939223
2.38134e+18,2115.0,53535.0,222.0,207.2198,25.00127,0.05286938,7.392571,9.640858
1.81287e+18,1610.0,53144.0,612.0,179.8587,13.30661,0.06123354,10.07859,10.02463
6.41786e+17,570.0,52266.0,84.0,146.2904,2.94559,0.06019239,18.19698,9.424863
2.24055e+18,1990.0,53472.0,40.0,166.3316,29.95486,0.06933172,10.61864,9.969721
2.1044e+18,1869.0,53327.0,327.0,116.9752,52.07616,0.05169581,7.0011899999999985,9.675801
1.02916e+18,914.0,52721.0,333.0,207.6302,-1.632796,0.008259016,3.699088,6.118607
3.1132e+18,2765.0,54535.0,311.0,225.0207,15.70372,0.05171287,8.669715,9.609599
1.95811e+18,1739.0,53050.0,618.0,139.0314,10.96966,0.06107293,11.76477,9.934032
1.59434e+18,1416.0,52875.0,230.0,236.074,36.04785,0.07773951,12.96273,9.898901
9.57093e+17,850.0,52338.0,283.0,196.9104,3.766114,0.0998143,9.386279,10.37617
2.07058e+18,1839.0,53471.0,177.0,212.6858,34.11757,0.06696828,15.69827,9.153703
9.30017e+17,826.0,52295.0,85.0,124.854,34.40457,0.06339706,8.049149,9.108437
2.42863e+18,2157.0,54242.0,245.0,228.5684,25.53367,0.0864194,9.358397,10.22825
7.46626e+17,663.0,52145.0,562.0,25.49234,-8.335245,0.08541203,14.72674,10.35322
1.09215e+18,970.0,52413.0,89.0,184.5338,48.75001,0.1188516,7.97118,10.54792
2.22156e+18,1973.0,53432.0,595.0,159.27,37.12541,0.04999363,6.899881,9.365789
1.78683e+18,1587.0,52964.0,81.0,129.9731,27.17762,0.137336,10.63926,10.08798
3.97567e+17,353.0,51703.0,451.0,257.317,60.09199,0.12506489999999998,6.99689,10.31467
2.25408e+18,2002.0,53471.0,91.0,200.2784,27.91482,0.055950699999999985,18.1349,10.29813
1.90957e+18,1696.0,53116.0,166.0,196.519,12.08659,0.1008372,7.964585,10.4113
1.97037e+18,1750.0,53358.0,146.0,164.2833,13.43581,0.09527139,20.23872,10.66572
2.84748e+18,2529.0,54585.0,291.0,243.524,9.04124,0.04092729,15.79206,8.563689
6.9814e+17,620.0,52375.0,299.0,238.4342,50.9804,0.11145539999999997,7.148356,10.44753
1.03035e+18,915.0,52443.0,562.0,211.2994,-1.327674,0.05404061,14.85569,9.592145
6.61001e+17,587.0,52026.0,354.0,219.865,3.98216,0.06168828,18.60041,7.19753
1.38268e+18,1228.0,52728.0,280.0,179.52900000000002,9.901466,0.1115412,16.0978,9.908274
1.85439e+18,1647.0,53531.0,130.0,223.7509,32.27698,0.17717779999999994,10.88354,10.71898
3.3272e+18,2955.0,54562.0,597.0,236.3969,1.502315,0.13977,11.06877,10.74873
1.94784e+18,1730.0,53498.0,132.0,242.7256,7.169499000000001,0.1457661,12.43173,10.86891
2.65952e+18,2362.0,53759.0,538.0,147.254,20.72956,0.14087679999999994,11.20232,9.90601
2.24062e+18,1990.0,53472.0,271.0,164.4164,30.06217,0.07111968,6.322779,9.925938
1.48063e+18,1315.0,52791.0,249.0,183.8668,56.63712,0.08413152,9.606459,10.40498
2.38707e+18,2120.0,53852.0,594.0,211.5958,27.10255,0.07269213,18.12226,10.05029
1.05955e+18,941.0,52709.0,278.0,146.215,43.06512,0.07612804,20.77291,10.31028
2.07617e+18,1844.0,54138.0,27.0,227.0995,29.693340000000006,0.05784433,14.73159,10.06137
2.01201e+18,1787.0,54465.0,81.0,141.5291,61.6298,0.1859287,15.11521,10.95492
2.83178e+18,2515.0,54180.0,503.0,178.6259,20.27125,0.04594305,11.23039,9.661482
3.99713e+17,355.0,51788.0,66.0,260.4117,57.25568000000001,0.15597170000000002,11.54244,10.84845
8.3781e+17,744.0,52251.0,510.0,348.7531,15.00976,0.02728435,20.8332,9.540882
2.11223e+18,1876.0,54464.0,156.0,135.2419,63.82562,0.03957125,8.044364999999999,9.032307
