specObjID,plateid,mjd,fiberid,ra,dec,z,sn_median,lgm_tot_p50
1.53E+18,1359,53002,259,155.5188,40.13499,0.1181586,15.33184,10.41434
2.37E+18,2108,53473,234,181.0942,37.99629,0.07902303,10.09118,10.37954
9.45E+17,839,52373,609,177.6209,5.790155,0.07509638,11.29836,10.15719
2.94E+18,2611,54477,238,185.1718,19.45575,0.0689804,7.456891,9.396254
3.31E+17,294,51986,175,197.0513,-0.08917143,0.08479736,6.065303,9.717733
1.45E+18,1288,52731,589,219.551,45.14149,0.0362387,9.993393,9.969392
7.03E+17,624,52377,290,243.9653,46.39939,0.08719985,8.167043,10.01273
7.06E+17,627,52144,118,249.6168,45.49699,0.05828444,14.67475,10.45495
2.36E+18,2098,53460,460,173.5832,34.79879,0.04434658,16.35962,9.758591
1.90E+18,1690,53475,496,252.3327,27.70207,0.06178825,7.571295,10.07724
2.18E+18,1933,53381,208,133.482,24.5278,0.05976307,22.88933,10.23763
9.93E+17,882,52370,127,180.9646,51.33444,0.05153804,10.21903,10.22161
2.72E+18,2420,54086,220,122.6829,11.28745,0.04777791,32.51786,9.841526
7.04E+17,625,52145,354,244.8422,49.2501,0.05612588,6.557154,9.926466
2.43E+18,2161,53878,484,231.67,22.58286,0.06508086,3.812988,9.857352
2.90E+18,2575,54085,135,134.4712,10.74585,0.06525367,19.73965,10.52013
2.00E+18,1779,53089,228,118.5127,48.26485,0.0692496,6.845866,10.05338
6.97E+17,619,52056,14,240.9516,54.69219,0.05161941,13.43666,9.698911
1.54E+18,1364,53061,162,167.291,43.12177,0.07489187,11.20927,10.33478
2.35E+18,2085,53379,170,133.0262,23.10325,0.03704979,6.571727,9.272113
2.37E+18,2103,53467,385,179.6302,36.83809,0.07917397,13.03121,9.476871
1.03E+18,913,52433,244,206.0724,-3.406942,0.07506555,19.16659,10.52256
1.97E+18,1750,53358,69,165.1743,13.3405,0.1193849,10.85832,10.68731
2.05E+18,1819,54540,638,233.1855,6.830031,0.03778861,16.71644,8.245947
2.10E+18,1868,53318,264,115.5801,48.06648,0.06228019,9.320735,10.11166
1.57E+18,1395,52825,230,215.8549,42.78582,0.1356096,10.53987,10.30718
3.33E+18,2955,54562,502,235.6951,2.007323,0.1926242,9.834133,10.85824
3.33E+18,2955,54562,36,236.6895,1.272529,0.1274725,8.533086,10.45338
4.90E+17,435,51882,73,119.0058,40.44809,0.06729084,7.809946,9.852564
2.98E+18,2648,54485,85,191.1511,21.48464,0.1427266,9.080766,10.35785
2.38E+18,2116,53854,89,208.7884,29.01465,0.1415215,9.184476,10.58755
2.19E+18,1944,53385,270,144.0508,27.77654,0.1417648,16.32779,10.57767
9.55E+17,848,52669,368,193.181,6.123962,0.1376001,10.06577,10.4941
1.47E+18,1306,52996,395,147.5803,10.13584,0.1424369,9.560915,10.6697
1.06E+18,942,52703,240,149.1223,43.86056,0.07597397,11.30947,10.11816
3.32E+18,2953,54560,435,230.1922,2.19421,0.1523684,12.13027,10.6052
2.48E+18,2202,53566,235,245.5176,14.45728,0.1288519,10.13166,10.02174
3.12E+18,2772,54529,498,213.269,20.61908,0.1103405,7.680871,10.22638
1.52E+18,1347,52823,472,212.3722,41.69481,0.1410955,13.37952,10.31345
9.40E+17,835,52326,492,168.8412,5.282833,0.1014505,10.5132,10.11653
1.00E+18,891,52584,104,120.8331,33.53572,0.0791937,8.011808,10.0288
2.03E+18,1807,54175,356,208.5033,9.186563,0.03613365,13.69737,8.927705
3.00E+18,2665,54232,546,203.9193,24.09123,0.05942786,13.88976,10.10214
2.00E+18,1772,53089,241,196.6935,13.71625,0.1140115,8.304803,10.33843
2.38E+18,2113,53468,277,171.5206,35.11348,0.06143563,12.72023,9.748627
1.89E+18,1680,53171,332,234.762,40.24984,0.06724906,12.52941,9.844213
9.89E+17,878,52353,491,169.1781,51.63664,0.1072203,10.38428,10.11642
8.45E+17,750,52235,453,0.04625024,15.70355,0.1501477,13.13579,10.90896
2.44E+18,2170,53875,33,239.3746,17.59607,0.08277047,5.640997,10.14357
1.50E+18,1328,52786,413,222.4715,52.42409,0.1466531,9.246363,10.74315
1.07E+18,948,52428,422,159.7045,58.16054,0.07456276,9.364607,10.01644
2.74E+18,2437,53848,155,138.3252,16.7124,0.07282485,8.964326,9.76558
1.90E+18,1688,53462,372,256.0633,24.17069,0.138568,17.06455,10.51931
4.77E+17,424,51893,209,20.59339,13.36711,0.06109845,12.03665,10.28849
2.43E+18,2162,54207,151,233.072,21.24616,0.07210209,17.62361,10.11395
2.50E+18,2220,53795,451,174.1838,30.39245,0.1612629,8.360884,10.47473
2.65E+18,2357,53793,638,165.2118,26.15538,0.1210135,10.11645,10.53909
6.22E+17,552,51992,161,135.666,51.11346,0.138349,11.91514,10.38029
2.28E+18,2028,53818,428,205.7349,35.10638,0.06052902,24.40948,10.2646
2.53E+18,2245,54208,304,202.0261,25.68548,0.1176533,9.290218,10.16682
7.10E+17,631,52079,187,253.2261,41.20267,0.1550388,10.62777,10.43091
1.99E+18,1765,53466,52,183.6188,14.11296,0.1566706,11.29988,10.84212
5.86E+17,520,52288,311,186.7812,1.953836,0.07741049,8.997508,10.06183
5.85E+17,520,52288,26,189.3015,2.166806,0.0534688,16.09822,9.656938
3.11E+18,2764,54535,307,222.7011,15.9363,0.120186,16.66422,10.36425
6.93E+17,615,52347,454,232.7949,58.93658,0.06964702,11.84892,10.30301
2.72E+18,2420,54086,468,122.9109,12.26778,0.06322742,12.61104,9.379011
2.17E+18,1926,53317,197,124.3719,22.58145,0.09757573,23.1778,9.654881
5.54E+17,492,51955,191,175.5012,67.28294,0.04872566,10.80155,9.332336
2.03E+18,1801,54156,246,203.2926,6.237582,0.09255968,19.63221,9.703582
2.41E+18,2140,53858,108,221.0806,22.53874,0.09494703,10.82137,10.41686
1.13E+18,1006,52708,628,152.2587,49.73487,0.06806747,11.3059,10.62227
3.11E+17,276,51909,152,163.3899,-0.02788358,0.1476441,17.6212,10.6009
3.80E+17,337,51997,494,192.9901,-1.741574,0.1091365,14.50494,10.38898
2.28E+18,2021,53475,334,193.5954,40.76648,0.06585795,6.83037,9.815248
1.50E+18,1336,52759,376,242.5094,39.71058,0.06904281,10.3805,9.304035
8.48E+17,753,52233,571,6.527386,15.80858,0.07908802,11.59811,10.31329
2.08E+18,1843,53816,298,222.2728,30.46776,0.1260074,16.44658,10.7123
1.10E+18,975,52411,191,257.3063,29.64014,0.1073148,7.75876,9.819935
2.22E+18,1970,53386,17,178.8404,39.77277,0.05911015,9.543895,9.997443
4.99E+17,443,51873,131,127.2012,48.7067,0.1787748,10.98419,11.10011
1.17E+18,1041,52724,430,200.4382,54.24178,0.08421652,12.16847,10.23386
1.34E+18,1188,52650,53,131.4379,3.78953,0.07675606,5.407442,10.15773
2.65E+18,2350,53765,301,153.8409,26.04189,0.1027435,14.01756,10.6325
1.77E+18,1571,53174,247,248.3053,21.50822,0.09547816,9.265989,10.21247
1.90E+18,1691,53260,341,251.7373,27.36342,0.1016213,9.684998,10.37307
2.27E+18,2012,53493,526,175.6517,36.4766,0.06243931,14.43325,10.16813
1.92E+18,1705,53848,360,211.8853,11.4386,0.06010173,9.593682,9.245549
1.39E+18,1235,52734,509,148.6611,9.068724,0.08935587,6.583616,10.47155
2.27E+18,2014,53460,459,207.5583,38.6771,0.07842696,7.069901,9.596954
2.99E+18,2660,54504,317,188.9736,24.7139,0.1279854,12.08415,10.54147
3.31E+17,294,51986,628,197.7977,0.5811303,0.1127156,7.116212,9.928778
1.30E+18,1159,52669,70,212.8345,57.14004,0.05115869,8.908234,9.284615
3.09E+18,2748,54234,152,220.0273,14.47495,0.1400516,14.55552,10.86061
1.61E+18,1432,53003,572,160.5953,40.72174,0.09569705,9.378291,9.915174
1.83E+18,1622,53385,260,178.0564,6.558874,0.07389309,16.40401,9.954522
2.22E+18,1973,53432,584,159.2124,37.397,0.1206722,9.329347,10.44663
2.38E+18,2117,54115,230,208.4088,31.55699,0.1127192,17.47881,10.43174
3.04E+17,270,51909,477,152.5706,0.3337003,0.09241752,10.81715,10.26356
2.81E+18,2493,54115,274,168.0067,23.73375,0.09347431,9.439373,10.11123
1.43E+18,1270,52991,71,133.1156,31.09677,0.07246698,7.886443,9.776857
2.16E+18,1921,53317,567,118.7698,18.2072,0.06472719,11.38624,9.733476
3.10E+18,2753,54234,146,230.394,12.08198,0.03115991,18.86985,9.778439
1.92E+18,1704,53178,69,211.9338,12.86766,0.1280263,9.80771,10.1218
1.88E+18,1674,53464,22,220.5897,46.57405,0.1057376,8.230558,10.45863
8.14E+17,723,52201,11,342.6386,-10.4242,0.1444498,6.086776,10.42047
2.27E+18,2013,53818,583,186.8054,32.43443,0.09652282,17.03485,9.82232
2.81E+18,2499,54176,53,172.7488,16.24437,0.08266282,6.538257,9.546857
2.36E+18,2097,53491,31,177.8274,33.62767,0.1458482,19.93855,10.15283
1.05E+18,929,52581,84,120.1544,26.23239,0.1764145,20.43451,10.7
1.39E+18,1233,52734,441,189.6324,10.92486,0.1272688,10.3066,10.55622
1.07E+18,952,52409,316,170.2529,59.27604,0.1477132,21.72693,10.10086
2.92E+18,2589,54174,363,154.7803,18.10833,0.1283291,5.103222,10.36177
5.73E+17,509,52374,103,167.6869,1.777328,0.1843974,7.082926,12.42849
1.79E+18,1588,52965,353,130.4969,29.21882,0.07254568,10.50199,9.546909
2.43E+18,2162,54207,611,234.253,22.4178,0.1464594,9.331837,10.81048
2.03E+18,1806,53559,637,209.7029,9.36242,0.132658,9.490247,10.37469
2.24E+18,1990,53472,261,164.3489,29.65942,0.06764834,15.83252,10.16013
2.41E+18,2141,53764,34,223.4588,29.14534,0.125866,17.42883,11.36157
2.06E+18,1827,53531,222,216.5814,5.71923,0.1105374,5.955431,9.931281
2.11E+18,1876,54464,131,135.2118,63.16978,0.07316614,15.34534,9.897616
1.34E+18,1188,52650,9,131.831,3.949595,0.09635203,13.68908,10.49155
2.10E+18,1864,53313,213,110.551,41.45096,0.08858645,8.635044,10.27163
2.01E+18,1782,53299,367,125.2964,55.78186,0.07985464,8.969783,10.46313
8.86E+17,787,52320,456,209.7265,61.0126,0.08043715,20.52802,10.68384
4.32E+17,384,51821,257,352.8056,-0.9373133,0.08353075,6.767468,9.492278
2.02E+18,1792,54270,512,193.81,7.635103,0.08993704,8.343149,10.18664
2.81E+18,2496,54178,457,170.339,22.4343,0.08707381,12.35169,9.976779
6.98E+17,620,52375,363,238.7664,51.45646,0.1465867,11.54679,10.2985
2.36E+18,2095,53474,81,180.9093,31.31477,0.1264396,10.4497,10.46589
1.92E+18,1709,53533,610,219.0145,11.24974,0.1211511,16.30088,10.95929
8.59E+17,763,52235,425,130.423,45.86952,0.1218357,11.65171,9.844261
2.67E+18,2367,53763,619,159.1043,23.42675,0.1113978,16.02166,10.76073
2.02E+18,1796,53884,626,198.3441,10.19235,0.1521431,6.395515,10.65949
2.17E+18,1930,53347,549,130.1416,26.04492,0.1081618,16.73778,10.45479
2.24E+18,1990,53472,592,166.4243,31.23238,0.07263914,6.373172,9.65486
2.52E+18,2234,53823,470,187.4812,30.23024,0.06015499,14.28312,10.02643
1.56E+18,1389,53135,468,234.5755,30.86793,0.09822127,8.525314,10.45136
1.14E+18,1016,52759,114,178.1555,54.65926,0.09737189,24.97572,11.61708
2.19E+18,1944,53385,274,143.7821,28.10986,0.06098372,10.79206,9.842104
1.89E+18,1679,53149,157,233.6488,41.08197,0.06588633,7.924384,9.811368
2.80E+18,2484,54144,360,162.618,21.09593,0.07819594,13.97893,9.93719
1.91E+18,1695,53473,477,193.9899,12.70707,0.124761,9.482913,10.53764
2.67E+18,2374,53765,34,155.8387,19.47005,0.05455761,10.23155,9.656386
1.45E+18,1287,52728,86,215.8976,44.47228,0.1310427,7.117984,10.00042
6.14E+17,545,52202,60,121.7537,39.70585,0.07847944,4.277054,9.490098
2.20E+18,1951,53389,52,152.7005,34.48831,0.1290132,9.722308,10.34273
2.04E+18,1809,53792,522,212.0864,9.349936,0.1137752,12.01925,10.15772
3.13E+17,278,51900,432,167.0009,0.4692576,0.06146253,8.389448,9.961642
2.23E+18,1977,53475,486,200.6097,39.44265,0.06625561,29.02856,10.35707
2.99E+18,2653,54230,636,204.5443,21.84605,0.1113582,7.942514,10.14515
7.51E+17,667,52163,127,32.46688,-10.02628,0.08531975,5.997178,10.00079
1.54E+18,1370,53090,392,182.5135,45.66462,0.05099508,13.68189,9.151117
3.15E+17,280,51612,289,169.4881,-0.9010305,0.04301266,13.95857,9.561915
1.44E+18,1283,52762,592,204.9145,48.58105,0.08692446,9.041924,9.93468
3.40E+17,302,51688,597,212.8935,0.1661809,0.05294834,9.779539,9.62667
1.31E+18,1166,52751,317,229.6569,49.74487,0.06115981,8.016976,10.02057
1.92E+18,1705,53848,293,212.1259,10.51133,0.06016607,4.821047,9.427346
6.10E+17,542,51993,168,116.0923,34.30974,0.06917903,17.63733,9.973966
2.19E+18,1948,53388,41,150.1154,33.2499,0.05156699,7.532011,9.680642
5.28E+17,469,51913,441,134.6709,2.193118,0.008234216,7.380127,6.056211
2.01E+18,1789,54259,164,191.035,9.091722,0.05178026,14.80566,9.587832
1.32E+18,1171,52753,233,244.5141,41.16317,0.0610217,9.422277,9.922478
2.43E+18,2154,54539,9,228.3619,26.04851,0.07775842,16.01389,9.903477
1.19E+18,1053,52468,578,236.3821,42.19921,0.09987465,8.868951,10.38517
3.14E+18,2788,54553,575,219.261,21.91384,0.06693888,6.740692,9.263453
3.12E+18,2771,54527,405,211.1615,21.13455,0.0637716,10.25483,9.187905
1.07E+18,951,52398,350,167.0822,59.34474,0.08632696,8.680851,10.22671
6.57E+17,583,52055,470,213.6466,5.028575,0.08538805,13.26047,10.36283
1.36E+18,1212,52703,145,137.4019,35.79012,0.1187914,14.55093,10.54603
2.28E+18,2029,53819,420,196.065,32.45447,0.0501329,11.0012,9.348092
2.81E+18,2495,54175,66,170.8356,19.01566,0.1372204,9.149129,10.11616
1.19E+18,1053,52468,167,236.5887,41.31911,0.1251056,11.88152,10.32749
6.56E+17,583,52055,165,213.838,3.87926,0.05601051,10.65316,10.2935
3.11E+18,2765,54535,160,226.7302,15.60773,0.1008164,12.00527,10.41232
1.89E+18,1678,53433,494,230.5108,42.45786,0.09526908,16.68225,10.66759
2.04E+18,1809,53792,586,212.1093,10.0078,0.04135518,12.62603,8.594105
2.66E+18,2364,53737,235,151.0863,21.26615,0.1116006,22.86682,10.45024
2.01E+18,1783,53386,226,127.3817,55.77671,0.05407789,10.40836,9.610823
2.50E+18,2222,53799,243,176.0017,28.93855,0.05886782,12.24342,8.931705
2.68E+18,2376,53770,525,159.016,21.0792,0.1112367,8.760223,9.915262
2.48E+18,2200,53875,125,241.4646,16.36088,0.1769882,18.88082,10.72379
1.02E+18,902,52409,20,148.834,50.57753,0.1397095,16.5515,10.75481
2.36E+18,2092,53460,64,168.6757,30.77712,0.1458207,7.968565,10.87207
1.90E+18,1686,53472,637,251.3001,28.71461,0.141378,10.39769,10.02152
2.79E+18,2482,54175,309,162.3625,18.5762,0.07104449,12.10288,9.913026
6.97E+17,619,52056,219,238.2822,54.50182,0.08406335,14.32675,10.40871
2.06E+18,1830,54560,109,223.9342,5.331638,0.0727118,7.73314,10.04571
2.03E+18,1806,53559,182,208.1533,8.872134,0.07613816,9.423738,10.30727
3.13E+18,2777,54554,513,223.2243,18.32736,0.0578544,10.41723,10.06394
5.65E+17,502,51957,389,152.3026,2.183353,0.1859748,17.88546,10.96368
2.38E+18,2110,53467,270,201.4067,30.67418,0.04588068,6.924056,9.674344
1.80E+18,1596,52998,2,150.8474,36.08075,0.1560026,8.528475,10.85582
2.19E+18,1948,53388,606,150.7217,35.23249,0.02722199,12.63658,9.526299
1.13E+18,1001,52670,65,163.3783,6.401006,0.03957426,5.472604,9.03218
1.31E+18,1163,52669,491,222.6381,54.29349,0.1320584,8.521184,10.77029
2.40E+18,2134,53876,142,217.5118,27.77386,0.07012162,14.17434,9.256506
2.67E+18,2370,53764,191,147.2484,17.7967,0.0751799,10.63475,9.789731
2.66E+18,2359,53826,286,162.8438,27.32631,0.08401771,13.44589,10.24958
2.64E+18,2347,53757,589,153.525,26.60835,0.1140688,19.79518,10.08906
2.25E+18,1994,53845,148,193.4678,31.43569,0.08408412,8.328594,10.00893
1.43E+18,1268,52933,559,129.1821,29.18762,0.07935283,12.72521,10.12831
1.90E+18,1686,53472,151,250.2926,28.27479,0.05382331,10.76851,10.01452
3.24E+18,2880,54509,546,186.6046,5.13572,0.1342954,14.73519,10.58441
1.49E+18,1326,52764,331,214.8471,54.20835,0.1108996,6.160947,10.24826
3.99E+17,354,51792,609,262.9034,62.19898,0.03482312,9.443937,8.790173
2.35E+18,2089,53498,68,182.7203,33.57328,0.1028097,8.764497,10.18222
1.13E+18,1007,52706,63,154.6477,49.85992,0.1489532,7.389852,10.09973
1.55E+18,1375,53084,415,197.6551,45.32913,0.09115902,8.657662,10.31335
2.19E+18,1948,53388,274,148.5457,34.2046,0.1146844,17.08367,10.77753
2.02E+18,1795,54507,503,197.3787,7.8424,0.0872704,12.37117,10.65524
5.36E+17,476,52314,59,144.9328,-0.6283007,0.0473381,6.748492,9.366556
2.65E+18,2355,53792,270,160.6561,25.35019,0.07562859,16.17938,10.00581
2.75E+18,2440,53818,142,140.972,14.30771,0.08691698,6.635289,9.856438
1.97E+18,1749,53357,133,161.7802,12.9887,0.08855522,12.49193,10.72943
1.14E+18,1014,52707,631,175.0475,55.16046,0.1064779,8.389153,10.25437
1.96E+18,1745,53061,581,154.2455,13.3993,0.03245738,32.30366,9.766992
1.32E+18,1176,52791,126,254.3241,30.7565,0.07003584,5.444411,9.549818
1.45E+18,1289,52734,489,221.2831,44.33292,0.07363386,15.36259,9.495133
1.14E+18,1016,52759,313,176.3771,54.67779,0.1590454,9.411586,10.87027
3.76E+17,334,51993,252,186.3931,-3.415954,0.1002245,10.38284,10.40166
2.68E+18,2376,53770,601,159.4224,21.57186,0.1050547,8.989652,10.30882
1.00E+18,890,52583,305,117.1097,31.75151,0.1042751,13.99781,10.47596
1.51E+18,1343,52790,277,251.8659,29.93736,0.1039835,14.25436,10.65621
2.55E+18,2269,53711,634,124.8288,17.20283,0.1558895,8.955552,10.59836
1.43E+18,1267,52932,565,127.3593,28.80336,0.06773768,10.46921,10.27889
1.38E+18,1225,52760,177,176.0696,9.792807,0.06637921,12.4611,9.197344
3.09E+18,2747,54233,176,217.7173,14.59024,0.1021649,18.44826,10.57411
8.81E+17,782,52320,395,192.0824,62.5347,0.101201,11.68281,10.51072
2.11E+18,1871,53384,44,123.1657,53.68657,0.1209878,8.805536,10.56055
1.13E+18,1002,52646,67,165.3759,6.932294,0.1046631,9.170312,9.764383
1.82E+18,1618,53116,578,172.5341,8.163455,0.08607075,13.09133,10.15996
1.37E+18,1221,52751,22,168.3445,8.730223,0.07412646,15.22456,9.926652
2.28E+18,2026,53711,32,164.9491,32.11596,0.1293127,13.27117,10.84355
1.39E+18,1236,52751,600,152.2283,8.304961,0.09549819,8.278671,10.39331
5.80E+17,515,52051,17,179.6346,1.577727,0.07814379,11.66058,10.30336
2.06E+18,1831,54557,306,224.3469,4.882715,0.03674957,3.47673,8.879093
1.60E+18,1425,52913,477,255.8528,20.97783,0.1032926,14.66613,10.30683
2.56E+18,2276,53712,554,128.8728,16.8795,0.1200529,14.97616,10.69285
1.39E+18,1230,52672,505,184.6965,10.51834,0.06119408,14.97828,10.20856
1.32E+18,1172,52759,186,246.6013,39.44592,0.07752568,8.550441,9.798539
1.39E+18,1235,52734,226,147.7969,7.13038,0.1413757,9.534111,10.57472
2.29E+18,2033,53476,610,209.1126,37.36204,0.1061054,6.367851,9.827016
1.65E+18,1466,53083,375,207.7837,45.94663,0.063728,15.09688,9.203067
1.85E+18,1644,53144,501,216.3586,36.11749,0.1292173,6.73604,10.33419
1.52E+18,1347,52823,287,211.5779,40.73088,0.104797,8.926559,10.36983
2.65E+18,2351,53772,27,156.3646,28.9704,0.08894012,14.51753,10.16258
2.94E+18,2615,54483,237,192.9844,19.45287,0.06320809,8.383798,9.982609
2.49E+18,2211,53786,289,165.2779,27.46132,0.06505156,15.47509,10.39719
8.48E+17,753,52233,620,6.743662,16.06511,0.08007971,16.95139,10.12758
2.28E+18,2021,53475,477,194.8574,40.06565,0.1118751,8.122332,10.32794
1.53E+18,1362,53050,392,162.7551,44.0145,0.07913543,22.3428,9.610703
2.40E+18,2128,53800,578,214.7968,25.17338,0.07925931,20.43044,10.12006
2.41E+18,2139,53878,121,220.1073,23.60543,0.08141539,19.44134,10.73797
2.18E+18,1933,53381,599,134.8317,25.6952,0.1147222,9.831703,9.910913
1.10E+18,975,52411,399,256.4284,31.50018,0.08303138,8.984744,10.13835
3.11E+18,2762,54533,197,219.8484,16.31282,0.126654,9.867062,9.954171
1.99E+18,1765,53466,206,182.7881,13.76312,0.117114,11.83789,10.29439
2.35E+18,2088,53493,12,198.4764,38.97436,0.07347351,9.282297,10.18793
1.52E+18,1348,53084,617,216.2683,41.50655,0.1190716,6.939135,10.14235
3.32E+18,2952,54559,108,230.1696,1.765562,0.159972,11.04412,10.60848
1.93E+18,1712,53531,614,222.0044,13.08173,0.09453365,9.598271,10.30178
2.82E+18,2503,53856,319,172.301,17.1032,0.08268878,18.09937,10.13472
1.57E+18,1390,53142,280,236.7338,29.23255,0.08466909,15.04015,10.19666
6.98E+17,620,52375,315,239.3888,49.90874,0.07130399,14.34529,10.31596
1.32E+18,1176,52791,472,253.8087,32.044,0.1252476,8.89043,9.956478
2.56E+18,2274,53726,629,128.1624,16.15353,0.1409818,10.40436,10.4944
3.47E+17,308,51662,420,221.3283,0.6628851,0.05823163,22.51344,9.823308
5.12E+17,455,51909,497,39.1685,-8.170595,0.1310761,9.942106,10.43332
1.18E+18,1047,52733,609,221.5107,50.077,0.06455281,31.80796,10.05942
1.01E+18,894,52615,111,127.2797,39.20461,0.09165998,14.79121,10.43005
1.06E+18,944,52614,338,153.9963,46.80733,0.1099693,11.98195,10.26606
8.38E+17,744,52251,498,348.5685,14.81382,0.08225594,16.48179,10.06972
9.40E+17,835,52326,106,169.3187,4.245515,0.0686987,15.85557,10.31059
2.00E+18,1772,53089,520,197.5686,15.08794,0.08549501,15.7847,10.30454
1.52E+18,1349,52797,450,218.1386,40.89854,0.09908371,11.91648,10.58222
2.27E+18,2013,53818,618,186.7567,32.60529,0.06189654,5.978751,9.662361
2.03E+18,1799,53556,49,201.9831,6.003154,0.1366059,10.26671,10.11902
2.44E+18,2164,53886,359,231.5421,19.53901,0.05557702,5.20548,9.745334
9.59E+17,852,52375,435,201.2591,4.780427,0.08253875,18.43934,9.789549
5.87E+17,521,52326,334,189.2567,3.660311,0.08564287,10.84023,10.30191
1.64E+18,1453,53084,205,187.5702,46.22971,0.0793962,8.910803,10.25752
1.31E+18,1165,52703,146,228.4036,51.28298,0.07413483,6.651864,9.615044
2.93E+18,2603,54479,621,197.7836,17.91094,0.1114483,10.383,10.32847
4.80E+17,426,51882,169,24.62861,13.52807,0.1549218,8.636229,10.7166
9.96E+17,885,52379,24,191.6573,52.32829,0.07116986,8.701402,9.362481
1.89E+18,1677,53148,116,228.3128,43.33327,0.2077666,13.44541,11.20385
1.85E+18,1646,53498,556,222.2839,34.42413,0.1336998,10.98243,10.32409
1.34E+18,1189,52668,392,131.9588,6.35916,0.08636528,7.062996,9.517956
2.18E+18,1934,53357,618,136.0911,28.96391,0.05552957,8.330217,9.816161
1.18E+18,1046,52460,402,217.1129,51.69262,0.1065364,10.92165,10.35052
3.90E+17,346,51693,460,244.4104,0.8147954,0.03191336,26.03232,9.995418
5.55E+17,493,51957,139,182.764,66.41734,0.05892172,17.89697,10.32712
3.10E+18,2755,54507,234,206.6932,18.08195,0.08749687,20.21045,10.20737
1.95E+18,1732,53501,472,245.0741,7.537319,0.03014663,4.589334,8.329339
3.09E+18,2745,54231,62,213.6352,15.10891,0.1566951,7.205338,10.63757
2.27E+18,2014,53460,250,207.1855,37.5757,0.07729116,6.05006,9.470587
1.07E+18,949,52427,491,163.3618,58.16572,0.116078,13.06029,10.15172
5.83E+17,518,52282,407,184.2973,3.556227,0.08016089,13.25456,10.32382
1.36E+18,1208,52672,150,128.1989,30.56994,0.1072233,16.92986,10.30949
1.40E+18,1239,52760,122,157.3688,8.193584,0.03222212,5.383577,9.539404
1.10E+18,980,52431,570,260.499,29.19552,0.09017435,13.43167,10.27785
2.80E+18,2484,54144,38,164.6929,20.81205,0.06052653,5.627602,9.729254
1.79E+18,1589,52972,213,132.6845,29.29813,0.1254601,11.06721,10.54023
2.26E+18,2005,53472,312,202.2719,38.37554,0.06244658,9.645035,10.07387
1.02E+18,907,52373,601,165.3694,56.87782,0.07978886,8.695347,10.20768
1.06E+18,941,52709,122,147.0311,42.07311,0.08076936,11.39931,10.33914
2.84E+18,2519,54570,214,237.1261,12.50899,0.09570105,9.022075,10.54974
8.60E+17,764,52238,276,132.8262,47.22481,0.1164737,9.594182,10.29761
1.86E+18,1653,53534,322,234.6192,29.00117,0.06522149,6.105891,9.584504
1.61E+18,1432,53003,85,159.9142,38.89389,0.07580563,8.725434,9.887416
3.13E+18,2783,54524,184,207.6745,23.10203,0.05448347,13.94124,9.914181
3.14E+18,2791,54556,419,224.1862,20.78646,0.07470527,12.86677,9.876945
2.85E+18,2532,54589,20,247.654,8.882227,0.07640458,6.719307,9.754396
2.44E+18,2168,53886,519,237.1989,20.59805,0.1354323,11.78953,10.83786
5.51E+17,489,51930,158,159.074,64.96604,0.1298544,15.8013,10.7775
2.99E+18,2653,54230,380,202.3222,22.56115,0.03147921,19.40104,8.368919
1.06E+18,942,52703,143,149.9982,43.89671,0.1511534,15.62245,11.26493
1.36E+18,1207,52672,251,125.0641,28.87923,0.03488632,6.792138,8.802788
4.98E+17,442,51882,533,126.4379,51.73591,0.1011453,10.16915,10.01699
2.22E+18,1971,53472,291,186.9474,31.69365,0.1232725,8.962693,9.976281
3.14E+18,2787,54552,158,216.514,21.67628,0.09657405,8.115108,10.26297
1.80E+18,1603,53119,525,165.9452,12.63641,0.06104169,9.238532,10.31318
2.40E+18,2131,53819,188,215.8875,25.67193,0.1462904,8.17156,10.32646
2.37E+18,2109,53468,526,204.582,33.76869,0.06058899,10.50544,9.837065
8.33E+17,740,52263,578,342.6624,14.60542,0.0818582,12.35122,10.21516
2.80E+18,2487,53852,633,166.2524,16.71133,0.08455883,17.19,10.25911
4.97E+17,441,51868,430,124.5411,48.04386,0.1307899,14.14334,10.47297
1.81E+18,1604,53078,34,169.0767,11.77015,0.0728659,3.684214,9.731075
2.53E+18,2243,53794,160,198.9736,26.83756,0.07023053,9.060777,9.315296
2.18E+18,1939,53389,166,142.1246,29.21144,0.07665195,13.3739,10.05425
1.77E+18,1570,53149,131,250.1845,20.96286,0.08881375,9.393159,9.643515
1.83E+18,1621,53383,603,177.5439,8.517509,0.07370177,14.44048,10.01243
5.09E+17,452,51911,34,145.8267,57.81319,0.1079337,11.02538,10.61907
7.40E+17,657,52177,606,14.47971,-8.872751,0.1056254,9.750526,10.16337
3.14E+18,2792,54556,464,225.9432,19.70723,0.1148022,9.012473,10.5024
1.62E+18,1437,53046,226,165.7373,40.76126,0.1061585,7.932271,10.16228
4.26E+17,378,52146,12,342.3379,-0.7865558,0.1069677,13.07418,9.777293
8.65E+17,768,52281,43,145.06,51.65942,0.1326467,9.050846,10.58331
2.83E+18,2513,54141,491,178.5576,22.47115,0.1138453,8.589999,10.04103
2.81E+18,2497,54154,511,171.4437,24.76209,0.06112712,8.843244,9.325693
1.97E+18,1750,53358,138,163.6851,13.46444,0.140341,9.606953,10.15281
3.37E+17,299,51671,396,204.9743,-0.1447797,0.1129204,11.11343,9.944405
